8EF30,800A0610,TwoHeadGfxArena.c
8F140,800A0820,TwoHeadArena.c
8F300,800A09E0,code_800C3C20.c
8F350,800A0A30,audioMgr.c
8F770,800A0E50,title_setup.c
8F7E0,800A0EC0,game.c
90020,800A1700,gamealloc.c
90160,800A1840,graph.c
90B00,800A21E0,file_090B00
90B60,800A2240,listalloc.c
90CB0,800A2390,main.c
91060,800A2740,padmgr.c
91B70,800A3250,[PADDING]
91B80,800A3260,sched.c
92800,800A3EE0,speed_meter
93240,800A4920,sys_cfb
93360,800A4A40,sys_math
93600,800A4CE0,sys_math3d
993D0,800AAAB0,sys_math_atan
99600,800AACE0,sys_matrix
9BA00,800AD0E0,sys_ucode
9BA50,800AD130,sys_rumble
9BDB0,800AD490,code_800D31A0
9BDE0,800AD4C0,irqmgr
9C400,800ADAE0,loadN64dd
9C4B0,800ADB90,code_n64dd_800AD4C0
9C5A0,800ADC80,fault
9E770,800AFE50,kanread
9F250,800B0930,audio_synthesis.c
A23E0,800B3AC0,audio_heap.c
A57B0,800B6E90,audio_load.c
A9540,800BAC20,code_800E4FE0.c
AADA0,800BC480,code_800E6840.c
AAE20,800BC500,aisetnextbuf
AAEA0,800BC580,[PADDING]
AAED0,800BC5B0,audio_playback.c
ACE50,800BE530,audio_effects.c
AD8D0,800BEFB0,audio_seqplayer.c
B0F20,800C2600,code_800EC960.c
B70E0,800C87C0,code_800F7260.c
B8F30,800CA610,code_800F9280.c
BAB50,800CC230,gfxprint
BB750,800CCE30,rcp_utils
BBA80,800CD160,loadfragment2
BBF30,800CD610,padutils.c
BC140,800CD820,code_800FC620
BC560,800CDC40,padsetup.c
BC6A0,800CDD80,code_800FCE80
BCA50,800CE130,fp.s
BCBB0,800CE290,system_malloc
BCE20,800CE500,code_800FD970
BCF20,800CE600,__osMalloc
BD8D0,800CEFB0,sprintf
BD9A0,800CF080,printutils
BDA00,800CF0E0,jpegutils
BDF10,800CF5F0,jpegdecoder
BE500,800CFBE0,getintmask
BE560,800CFC40,scale
BE600,800CFCE0,sinf
BE7C0,800CFEA0,sins
BE830,800CFF10,sptask
BEB20,800D0200,motor
BEEF0,800D05D0,siacs
BEFB0,800D0690,controller
BF2F0,800D09D0,contreaddata
BF4D0,800D0BB0,perspective
BF760,800D0E40,sprawdma
BF7F0,800D0ED0,sirawdma
BF8A0,800D0F80,sptaskyield
BF8C0,800D0FA0,mtxutil
BFB30,800D1210,lookat
BFE60,800D1540,stoptimer
BFF50,800D1630,sqrtf
BFF60,800D1640,afterprenmi
BFF80,800D1660,contquery
C0030,800D1710,lookathil
C0820,800D1F00,xprintf
C14E0,800D2BC0,string
C1580,800D2C60,sp
C15B0,800D2C90,position
C17D0,800D2EB0,sptaskyielded
C1850,800D2F30,rotate
C1A40,800D3120,aisetfreq
C1B90,800D3270,getactivequeue
C1BA0,800D3280,normalize
C1C30,800D3310,dpgetstat
C1C40,800D3320,dpsetstat
C1C50,800D3330,ortho
C1E10,800D34F0,cosf
C1F80,800D3660,coss
C1FB0,800D3690,settime
C1FE0,800D36C0,visetevent
C2050,800D3730,us2dex
C21D0,800D38B0,pfsselectbank
C2250,800D3930,contsetch
C22C0,800D39A0,aigetlen
C22D0,800D39B0,translate
C2370,800D3A50,contramwrite
C25C0,800D3CA0,pfsgetstatus
C27F0,800D3ED0,contpfs
C3370,800D4A50,bcmp
C3490,800D4B70,contramread
C36C0,800D4DA0,crc
C3830,800D4F10,pfsisplug
C3B70,800D5250,xlitob
C3E10,800D54F0,ldiv
C3FA0,800D5680,xldtob
C4A60,800D6140,spgetstat
C4A70,800D6150,spsetstat
C4A80,800D6160,writebackdcacheall
C4AB0,800D6190,getcurrfaultedthread
C4AC0,800D61A0,llcvt
C4CD0,800D63B0,vigetcurrframebuf
C4D10,800D63F0,spsetpc
C4D50,800D6430,sqrt
C4D60,800D6440,fmodf
C4DB0,800D6490,__osMemset
C4DE0,800D64C0,__osMemmove
C4E70,800D6550,z_message_PAL.c
CDDC0,800DF4A0,z_game_over.c
CE300,800DF9E0,z_construct.c
CF830,800E0F10,rsp.s

offset,vram,.data
D3F20,800E5600,z_en_a_keep.c

offset,vram,.rodata
F25D0,80103CB0,z_en_a_keep.c
