90B00,800A21E0,listalloc
90C50,800A2330,main
91000,800A26E0,padmgr
91B10,800A31F0,[PADDING]
91B20,800A3200,sched
927A0,800A3E80,speed_meter
931E0,800A48C0,sys_cfb
93300,800A49E0,sys_math
935A0,800A4C80,sys_math3d
99370,800AAA50,sys_math_atan
995A0,800AAC80,sys_matrix
9B9A0,800AD080,sys_ucode
9B9F0,800AD0D0,sys_rumble
9BD50,800AD430,sys_freeze
9BD80,800AD460,irqmgr
9C3A0,800ADA80,loadN64dd
9C450,800ADB30,code_n64dd_800AD4C0
9C540,800ADC20,fault
9E710,800AFDF0,kanread
9F1F0,800B08D0,audio_lib_synthesis
A2380,800B3A60,audio_lib_heap
A5750,800B6E30,audio_lib_load
A9540,800BAC20,audio_lib_thread
AADA0,800BC480,audio_lib_dcache
AAE20,800BC500,audio_lib_aisetnextbuf
AAEA0,800BC580,audio_lib_playback
ACE20,800BE500,audio_lib_effects
AD8A0,800BEF80,audio_lib_seqplayer
B0EF0,800C25D0,audio_general
B70B0,800C8790,audio_sfx
B8F00,800CA5E0,audio_sequence
BAB20,800CC200,gfxprint
BB720,800CCE00,rcp_utils
BBA50,800CD130,loadfragment2
BBF00,800CD5E0,padutils
BC110,800CD7F0,system_heap0
BC530,800CDC10,padsetup
BC670,800CDD50,fp_math
BCA20,800CE100,fp
BCB80,800CE260,system_malloc
BCDF0,800CE4D0,rand
BCEF0,800CE5D0,__osMalloc
BD8A0,800CEF80,sprintf
BD970,800CF050,printutils
BD9D0,800CF0B0,jpegutils
BDEE0,800CF5C0,jpegdecoder
BE4D0,800CFBB0,getintmask
BE530,800CFC10,scale
BE5D0,800CFCB0,sinf
BE790,800CFE70,sins
BE800,800CFEE0,sptask
BEAF0,800D01D0,motor
BEEC0,800D05A0,siacs
BEF80,800D0660,controller
BF2C0,800D09A0,contreaddata
BF4A0,800D0B80,perspective
BF730,800D0E10,sprawdma
BF7C0,800D0EA0,sirawdma
BF870,800D0F50,sptaskyield
BF890,800D0F70,mtxutil
BFB00,800D11E0,lookat
BFE30,800D1510,stoptimer
BFF20,800D1600,sqrtf
BFF30,800D1610,afterprenmi
BFF50,800D1630,contquery
C0000,800D16E0,lookathil
C07F0,800D1ED0,xprintf
C14B0,800D2B90,string
C1550,800D2C30,sp
C1580,800D2C60,position
C17A0,800D2E80,sptaskyielded
C1820,800D2F00,rotate
C1A10,800D30F0,aisetfreq
C1B60,800D3240,getactivequeue
C1B70,800D3250,normalize
C1C00,800D32E0,dpgetstat
C1C10,800D32F0,dpsetstat
C1C20,800D3300,ortho
C1DE0,800D34C0,cosf
C1F50,800D3630,coss
C1F80,800D3660,settime
C1FB0,800D3690,visetevent
C2020,800D3700,us2dex
C21A0,800D3880,pfsselectbank
C2220,800D3900,contsetch
C2290,800D3970,aigetlen
C22A0,800D3980,translate
C2340,800D3A20,contramwrite
C2590,800D3C70,pfsgetstatus
C27C0,800D3EA0,contpfs
C3340,800D4A20,bcmp
C3460,800D4B40,contramread
C3690,800D4D70,crc
C3800,800D4EE0,pfsisplug
C3B40,800D5220,xlitob
C3DE0,800D54C0,ldiv
C3F70,800D5650,xldtob
C4A30,800D6110,spgetstat
C4A40,800D6120,spsetstat
C4A50,800D6130,writebackdcacheall
C4A80,800D6160,getcurrfaultedthread
C4A90,800D6170,llcvt
C4CA0,800D6380,vigetcurrframebuf
C4CE0,800D63C0,spsetpc
C4D20,800D6400,sqrt
C4D30,800D6410,fmodf
C4D80,800D6460,__osMemset
C4DB0,800D6490,__osMemmove
C4E40,800D6520,z_message
D0620,800E1D00,z_game_over
D0B60,800E2240,z_construct
D1F20,800E3600,rsp.text

offset,vram,.data
D6610,800E7CF0,z_en_a_keep
D66B0,800E7D90,z_en_item00
D6950,800E8030,z_eff_blure
D6A00,800E80E0,z_eff_shield_particle
D6A50,800E8130,z_effect
D6AA0,800E8180,z_effect_soft_sprite
D6AB0,800E8190,z_effect_soft_sprite_old_init
D6BA0,800E8280,z_effect_soft_sprite_dlftbls
D6FB0,800E8690,flg_set
D7170,800E8850,z_actor
D7490,800E8B70,z_actor_dlftbls
DAF80,800EC660,z_bgcheck
DB0D0,800EC7B0,z_camera
DE620,800EFD00,z_collision_btltbls
DE900,800EFFE0,z_collision_check
DEBB0,800F0290,z_debug
DEBE0,800F02C0,z_debug_display
DEC30,800F0310,z_demo
DED90,800F0470,z_draw
DFE10,800F14F0,z_elf_message
DFE60,800F1540,z_face_reaction
E02A0,800F1980,z_game_dlftbls
E03C0,800F1AA0,z_horse
E04D0,800F1BB0,z_jpeg
E0510,800F1BF0,z_kaleido_setup
E0560,800F1C40,z_kankyo
E0950,800F2030,z_lib
E0980,800F2060,z_lifemeter
E0AA0,800F2180,z_lights
E0AB0,800F2190,z_map_mark
E0B70,800F2250,z_onepointdemo
E4490,800F5B70,z_map_exp
E44B0,800F5B90,z_map_data
E62B0,800F7990,z_parameter
E65B0,800F7C90,z_player_lib
E6C90,800F8370,z_quake
E6CC0,800F83A0,z_rcp
E7AE0,800F91C0,z_room
E7B60,800F9240,z_inventory
E7EE0,800F95C0,z_scene
E7F60,800F9640,object_table
E8C00,800FA2E0,z_scene_table
EAE10,800FC4F0,z_skelanime
EAE30,800FC510,z_skin_matrix
EAE70,800FC550,z_sram
EB020,800FC700,z_ss_sram
EB0D0,800FC7B0,unk_8012ABC0.data
EB100,800FC7E0,z_view
EB110,800FC7F0,z_viscvg
EB1A0,800FC880,z_vr_box
EB4A0,800FCB80,z_player_call
EB4C0,800FCBA0,z_fbdemo
EB540,800FCC20,z_fbdemo_triforce
EB610,800FCCF0,z_fbdemo_wipe1
EC0B0,800FD790,z_fbdemo_circle
ED3B0,800FEA90,z_fbdemo_fade
ED3E0,800FEAC0,shrink_window
ED3F0,800FEAD0,z_kaleido_manager
ED440,800FEB20,z_play
ED450,800FEB30,audio_stop_all_sfx
ED460,800FEB40,graph
ED470,800FEB50,main
ED480,800FEB60,padmgr
ED490,800FEB70,speed_meter
ED4C0,800FEBA0,sys_math
ED500,800FEBE0,sys_math_atan
EDD10,800FF3F0,sys_matrix
EDD90,800FF470,sys_ucode
EDDA0,800FF480,sys_rumble
EDDB0,800FF490,irqmgr
EDDD0,800FF4B0,code_n64dd_800AD4C0
EE280,800FF960,fault
EE300,800FF9E0,audio_lib_data
F0710,80101DF0,audio_lib_synthesis
F0740,80101E20,audio_lib_load
F0750,80101E30,audio_lib_thread
F0770,80101E50,audio_lib_aisetnextbuf
F0780,80101E60,audio_lib_effects
F0790,80101E70,audio_lib_seqplayer
F07E0,80101EC0,audio_general
F1EF0,801035D0,audio_sfx_params
F32C0,801049A0,audio_data
F3330,80104A10,audio_session_config
F3AD0,801051B0,gfxprint
F4380,80105A60,logseverity
F4390,80105A70,system_heap0
F43A0,80105A80,rand
F43B0,80105A90,__osMalloc
F4400,80105AE0,sins
F4C00,801062E0,siacs
F4C10,801062F0,controller
F4C20,80106300,xprintf
F4C70,80106350,vimodefpallan1
F4CC0,801063A0,contpfs
F4CD0,801063B0,contramread
F4CE0,801063C0,xlitob

offset,vram,.rodata
F4D10,801063F0,z_en_a_keep
F4D60,80106440,z_en_item00
F4FD0,801066B0,z_eff_blure
F5000,801066E0,z_eff_shield_particle
F5010,801066F0,z_eff_spark
F5020,80106700,z_eff_ss_dead
F5030,80106710,z_effect_soft_sprite_old_init
F5050,80106730,flg_set
F53E0,80106AC0,z_actor
F5990,80107070,z_actor_dlftbls
F5A00,801070E0,z_bgcheck
F5AA0,80107180,z_bg_item
F5AB0,80107190,z_camera
F6230,80107910,z_collision_check
F6280,80107960,z_debug
F6290,80107970,z_demo
F6770,80107E50,z_draw
F6780,80107E60,z_elf_message
F68A0,80107F80,z_fcurve_data
F68B0,80107F90,z_fcurve_data_skelanime
F68C0,80107FA0,z_horse
F68D0,80107FB0,z_jpeg
F6960,80108040,z_kankyo
F6A10,801080F0,z_lib
F6A20,80108100,z_lifemeter
F6A40,80108120,z_lights
F6A50,80108130,z_map_mark
F6AB0,80108190,z_olib
F6AD0,801081B0,z_onepointdemo
F7390,80108A70,z_map_exp
F76B0,80108D90,z_parameter
F78C0,80108FA0,z_path
F78D0,80108FB0,z_player_lib
F7930,80109010,z_quake
F79C0,801090A0,z_room
F7A00,801090E0,z_sample
F7A10,801090F0,z_scene_table
F7A50,80109130,z_skelanime
F7A70,80109150,z_skin
F7A80,80109160,z_skin_matrix
F7A90,80109170,z_sram
F7B00,801091E0,z_rumble
F7B10,801091F0,z_view
F7B20,80109200,z_vr_box
F7C10,801092F0,z_fbdemo_triforce
F7C20,80109300,z_fbdemo_wipe1
F7C30,80109310,z_fbdemo_circle
F7C40,80109320,z_cutscene_spline
F7C50,80109330,z_kaleido_manager
F7C70,80109350,z_play
F7D30,80109410,game
F7D50,80109430,graph
F7DA0,80109480,main
F7DD0,801094B0,padmgr
F7DE0,801094C0,sys_cfb
F7DF0,801094D0,sys_math
F7E00,801094E0,sys_math3d
F7E90,80109570,sys_math_atan
F7EA0,80109580,sys_matrix
F7ED0,801095B0,irqmgr
F7EF0,801095D0,fault
F8780,80109E60,audio_lib_synthesis
F87A0,80109E80,audio_lib_heap
F87D0,80109EB0,audio_lib_load
F8840,80109F20,audio_lib_thread
F8970,8010A050,audio_lib_playback
F89A0,8010A080,audio_lib_effects
F89D0,8010A0B0,audio_lib_seqplayer
F9010,8010A6F0,audio_general
F90E0,8010A7C0,audio_sfx
F9100,8010A7E0,audio_sequence
F9180,8010A860,audio_session_config
F9190,8010A870,gfxprint
F91D0,8010A8B0,rcp_utils
F9320,8010AA00,loadfragment2
F94C0,8010ABA0,fp_math
F9690,8010AD70,sinf
F96E0,8010ADC0,perspective
F96F0,8010ADD0,lookathil
F9700,8010ADE0,xprintf
F9800,8010AEE0,position
F9810,8010AEF0,rotate
F9820,8010AF00,cosf
F9870,8010AF50,libm_vals
F9880,8010AF60,xldtob
F98E0,8010AFC0,llcvt
F98F0,8010AFD0,z_message.data
102290,80113970,z_message.rodata
1026B0,80113D90,z_game_over
102710,80113DF0,audio_tables.rodata
1032B0,80114990,rsp.rodata

offset,vram,.bss
103DA0,80115480,z_en_item00
103DB0,80115490,z_effect
107BA0,80119280,flg_set
107BB0,80119290,z_actor
107C30,80119310,z_actor_dlftbls
107C40,80119320,z_bgcheck
107D60,80119440,z_camera
107E40,80119520,z_collision_check
1095A0,8011AC80,z_common_data
10A9D0,8011C0B0,z_debug
10ABF0,8011C2D0,z_debug_display
10AC00,8011C2E0,z_demo
10AC30,8011C310,z_kankyo
10AD00,8011C3E0,z_lifemeter
10AD30,8011C410,z_lights
10AEC0,8011C5A0,z_malloc
10AED0,8011C5B0,z_map_mark
10AEE0,8011C5C0,z_map_exp
10AEF0,8011C5D0,z_parameter
10AF10,8011C5F0,z_player_lib
10AF30,8011C610,z_quake
10AFC0,8011C6A0,z_skelanime
10AFD0,8011C6B0,z_skin
10BEE0,8011D5C0,z_rumble
10BFF0,8011D6D0,z_vr_box_draw
10C000,8011D6E0,z_player_call
10C010,8011D6F0,z_kaleido_scope_call
10C030,8011D710,z_play
10C140,8011D820,game
10C220,8011D900,graph
10C290,8011D970,main
110120,80121800,padmgr
110130,80121810,sched
110150,80121830,speed_meter
1101C0,801218A0,sys_cfb
1101D0,801218B0,sys_math3d
1103F0,80121AD0,sys_matrix
110400,80121AE0,loadN64dd
110410,80121AF0,code_n64dd_800AD4C0
110420,80121B00,fault
110EF0,801225D0,audio_lib_load
110FB0,80122690,audio_general
1111B0,80122890,audio_sfx
1139C0,801250A0,audio_sequence
114780,80125E60,audio_session_config
11AC90,8012C370,system_malloc
11ACA0,8012C380,jpegdecoder
11ACB0,8012C390,sptask
11ACF0,8012C3D0,motor
11ADF0,8012C4D0,siacs
11AE10,8012C4F0,controller
11AEA0,8012C580,position
11AEB0,8012C590,rotate
11AEC0,8012C5A0,contpfs
11AFC0,8012C6A0,pfsisplug
11B000,8012C6E0,z_message
11B020,8012C700,.end
