E8010,800F8F10,z_ss_sram
E80C0,800F8FC0,unk_8012ABC0.data
E80F0,800F8FF0,z_view
E8100,800F9000,z_viscvg
E8190,800F9090,z_vr_box
E8490,800F9390,z_player_call
E84B0,800F93B0,z_fbdemo
E8530,800F9430,z_fbdemo_triforce
E8600,800F9500,z_fbdemo_wipe1
E90A0,800F9FA0,z_fbdemo_circle
EA3A0,800FB2A0,z_fbdemo_fade
EA3D0,800FB2D0,shrink_window
EA3E0,800FB2E0,z_kaleido_manager
EA430,800FB330,z_play
EA440,800FB340,audio_stop_all_sfx
EA450,800FB350,graph
EA460,800FB360,main
EA470,800FB370,padmgr
EA480,800FB380,speed_meter
EA4B0,800FB3B0,sys_math
EA4F0,800FB3F0,sys_math_atan
EAD00,800FBC00,sys_matrix
EAD80,800FBC80,sys_ucode
EAD90,800FBC90,sys_rumble
EADA0,800FBCA0,irqmgr
EADC0,800FBCC0,fault
EAE20,800FBD20,fault_drawer
EAE60,800FBD60,audio_lib_data
ED270,800FE170,audio_lib_synthesis
ED2A0,800FE1A0,audio_lib_load
ED2B0,800FE1B0,audio_lib_thread
ED2D0,800FE1D0,audio_lib_aisetnextbuf
ED2E0,800FE1E0,audio_lib_effects
ED2F0,800FE1F0,audio_lib_seqplayer
ED340,800FE240,audio_general
EEA60,800FF960,audio_sfx_params
EFE30,80100D30,audio_data
EFEA0,80100DA0,audio_session_config
F0640,80101540,logseverity
F0650,80101550,gfxprint
F0F00,80101E00,system_heap
F0F20,80101E20,fp
F0F30,80101E30,rand
F0F40,80101E40,__osMalloc
F0F50,80101E50,sins
F1750,80102650,siacs
F1760,80102660,controller
F1770,80102670,xprintf
F17C0,801026C0,position
F17D0,801026D0,rotate
F17E0,801026E0,vimodefpallan1
F1830,80102730,contpfs
F1840,80102740,contramread
F1850,80102750,xlitob

offset,vram,.rodata
F1880,80102780,z_en_a_keep
F18D0,801027D0,z_en_item00
F1B40,80102A40,z_eff_blure
F1B70,80102A70,z_eff_shield_particle
F1B80,80102A80,z_eff_spark
F1B90,80102A90,z_eff_ss_dead
F1BA0,80102AA0,z_effect_soft_sprite_old_init
F1BC0,80102AC0,flg_set
F1F50,80102E50,z_actor
F2500,80103400,z_actor_dlftbls
F2550,80103450,z_bgcheck
F25F0,801034F0,z_bg_item
F2600,80103500,z_camera
F2D80,80103C80,z_collision_check
F2DD0,80103CD0,z_debug
F2DE0,80103CE0,z_demo
F32C0,801041C0,z_draw
F32D0,801041D0,z_elf_message
F33F0,801042F0,z_fcurve_data
F3400,80104300,z_fcurve_data_skelanime
F3410,80104310,z_horse
F3420,80104320,z_jpeg
F34B0,801043B0,z_kankyo
F3560,80104460,z_lib
F3570,80104470,z_lifemeter
F3590,80104490,z_lights
F35A0,801044A0,z_map_mark
F3600,80104500,z_olib
F3620,80104520,z_onepointdemo
F3EE0,80104DE0,z_map_exp
F4200,80105100,z_parameter
F4410,80105310,z_path
F4420,80105320,z_player_lib
F4480,80105380,z_quake
F4510,80105410,z_room
F4550,80105450,z_sample
F4560,80105460,z_scene_table
F45A0,801054A0,z_skelanime
F45C0,801054C0,z_skin
F45D0,801054D0,z_skin_matrix
F45E0,801054E0,z_sram
F4650,80105550,z_rumble
F4660,80105560,z_view
F4670,80105570,z_vr_box
F4760,80105660,z_fbdemo_triforce
F4770,80105670,z_fbdemo_wipe1
F4780,80105680,z_fbdemo_circle
F4790,80105690,z_cutscene_spline
F47A0,801056A0,z_kaleido_manager
F47C0,801056C0,z_play
F4880,80105780,game
F48A0,801057A0,graph
F48F0,801057F0,main
F4920,80105820,padmgr
F4930,80105830,sys_cfb
F4940,80105840,sys_math
F4950,80105850,sys_math3d
F49E0,801058E0,sys_math_atan
F49F0,801058F0,sys_matrix
F4A20,80105920,irqmgr
F4A40,80105940,fault
F5450,80106350,fault_drawer
F5880,80106780,audio_lib_synthesis
F58A0,801067A0,audio_lib_heap
F58D0,801067D0,audio_lib_load
F5940,80106840,audio_lib_thread
F5A70,80106970,audio_lib_playback
F5AA0,801069A0,audio_lib_effects
F5AD0,801069D0,audio_lib_seqplayer
F6110,80107010,audio_general
F62A0,801071A0,audio_sfx
F62C0,801071C0,audio_sequence
F6340,80107240,audio_session_config
F6350,80107250,gfxprint
F6370,80107270,fp_math
F63C0,801072C0,__osMalloc
F6680,80107580,sinf
F66D0,801075D0,perspective
F66E0,801075E0,lookathil
F66F0,801075F0,xprintf
F67F0,801076F0,cosf
F6840,80107740,libm_vals
F6850,80107750,xldtob
F68B0,801077B0,llcvt
F68C0,801077C0,z_message_PAL.data
FF350,80110250,z_message_PAL.rodata
FF510,80110410,z_game_over
FF570,80110470,audio_tables.rodata
100110,80111010,rsp.rodata

offset,vram,.bss
102230,80113130,z_en_item00
102240,80113140,z_effect
106030,80116F30,flg_set
106040,80116F40,z_actor
1060C0,80116FC0,z_actor_dlftbls
1060D0,80116FD0,z_bgcheck
1061F0,801170F0,z_camera
1062D0,801171D0,z_collision_check
107A30,80118930,z_common_data
108E60,80119D60,z_debug
109080,80119F80,z_debug_display
109090,80119F90,z_demo
1090C0,80119FC0,z_kankyo
109190,8011A090,z_lifemeter
1091C0,8011A0C0,z_lights
109350,8011A250,z_malloc
109380,8011A280,z_map_mark
109390,8011A290,z_map_exp
1093A0,8011A2A0,z_parameter
1093C0,8011A2C0,z_player_lib
1093E0,8011A2E0,z_quake
109470,8011A370,z_skelanime
109480,8011A380,z_skin
10A390,8011B290,z_rumble
10A4A0,8011B3A0,z_vr_box_draw
10A4B0,8011B3B0,z_player_call
10A4C0,8011B3C0,z_kaleido_scope_call
10A4E0,8011B3E0,z_play
10A5F0,8011B4F0,game
10A6D0,8011B5D0,graph
10A740,8011B640,main
10E5D0,8011F4D0,padmgr
10E5E0,8011F4E0,sched
10E600,8011F500,speed_meter
10E670,8011F570,sys_cfb
10E680,8011F580,sys_math3d
10E8A0,8011F7A0,sys_matrix
10E8B0,8011F7B0,fault
10F730,80120630,fault_drawer
10F790,80120690,audio_lib_load
10F850,80120750,audio_general
10FA50,80120950,audio_sfx
112260,80123160,audio_sequence
113020,80123F20,audio_session_config
119530,8012A430,gfxprint
119540,8012A440,fp_math
119550,8012A450,system_malloc
119580,8012A480,rand
119590,8012A490,__osMalloc
1195A0,8012A4A0,jpegdecoder
1195B0,8012A4B0,sptask
1195F0,8012A4F0,motor
1196F0,8012A5F0,siacs
119710,8012A610,controller
1197A0,8012A6A0,contpfs
1198A0,8012A7A0,pfsisplug
1198E0,8012A7E0,z_message_PAL
119900,8012A800,.end
