BDE80,800DACE0,audio_lib_synthesis
C0FE0,800DDE40,audio_lib_heap
C43B0,800E1210,audio_lib_load
C81A0,800E5000,audio_lib_thread
C9A00,800E6860,audio_lib_dcache
C9A80,800E68E0,audio_lib_aisetnextbuf
C9B00,800E6960,audio_lib_playback
CBA80,800E88E0,audio_lib_effects
CC500,800E9360,audio_lib_seqplayer
CFB20,800EC980,audio_general
DA420,800F7280,audio_sfx
DC440,800F92A0,audio_sequence
DE120,800FAF80,gfxprint
DEEA0,800FBD00,rcp_utils
DF1D0,800FC030,loadfragment2
DF280,800FC0E0,mtxuty-cvt
DF480,800FC2E0,relocation
DF7E0,800FC640,load
DF9C0,800FC820,padutils
DF9C0,800FC820,code_800FC620
DFBB0,800FCA10,padsetup
DFCF0,800FCB50,fp_math
E0200,800FD060,fp
E0360,800FD1C0,system_malloc
E07E0,800FD640,rand
E09A0,800FD800,__osMalloc
E21B0,800FF010,printutils
E2210,800FF070,sleep
E23B0,800FF210,jpegutils
E28C0,800FF720,jpegdecoder
E2EB0,800FFD10,pfsfreeblocks
E3050,800FFEB0,scale
E3100,800FFF60,sinf
E32C0,80100120,sins
E3330,80100190,sptask
E35F0,80100450,motor
E39C0,80100820,siacs
E3A80,801008E0,controller
E3D60,80100BC0,contreaddata
E3F40,80100DA0,perspective
E41D0,80101030,sprawdma
E4260,801010C0,sirawdma
E4310,80101170,sptaskyield
E4330,80101190,pfsreadwritefile
E4780,801015E0,pfsgetstatus
E49B0,80101810,mtxidentf
E4A00,80101860,lookat
E4D20,80101B80,pfsallocatefile
E51A0,80102000,stoptimer
E5290,801020F0,contpfs
E5E10,80102C70,mtxl2f
E5E80,80102CE0,pfsfindfile
E6050,80102EB0,sqrtf
E6060,80102EC0,afterprenmi
E6080,80102EE0,contquery
E6120,80102F80,lookathil
E69A0,80103800,sp
E69D0,80103830,mtxident
E6A20,80103880,position
E6C30,80103A90,sptaskyielded
E6C90,80103AF0,rotate
E6E60,80103CC0,aisetfreq
E6FB0,80103E10,getactivequeue
E6FD0,80103E30,normalize
E7030,80103E90,dpgetstat
E7040,80103EA0,dpsetstat
E7050,80103EB0,pfsdeletefile
E72C0,80104120,ortho
E7480,801042E0,cosf
E75F0,80104450,coss
E7620,80104480,visetevent
E7680,801044E0,pfsisplug
E7970,801047D0,us2dex
E7AF0,80104950,pfsselectbank
E7B70,801049D0,contsetch
E7BD0,80104A30,pfsfilestate
E7DB0,80104C10,pfsinitpak
E80C0,80104F20,pfschecker
E8A70,801058D0,aigetlen
E8A90,801058F0,translate
E8B60,801059C0,contramwrite
E8DB0,80105C10,contramread
E8FE0,80105E40,crc
E9150,80105FB0,settimer
E92E0,80106140,spgetstat
E92F0,80106150,spsetstat
E9300,80106160,writebackdcacheall
E9330,80106190,getcurrfaultedthread
E9350,801061B0,mtxf2l
E93C0,80106220,llcvt
E95D0,80106430,vigetcurrframebuf
E9610,80106470,spsetpc
E9640,801064A0,sqrt
E9650,801064B0,absf
E9660,801064C0,fmodf
E96D0,80106530,__osMemset
E9720,80106580,__osMemmove
E9820,80106680,z_message_PAL
F32C0,80110120,z_game_over
F3800,80110660,z_construct
F4F30,80111D90,file_0F4F30
F5280,801120E0,rsp.text

offset,vram,.data
F85E0,80115440,z_en_a_keep

offset,vram,.rodata
117EF0,80134D50,z_en_a_keep
